,client_id,variation
9065,204445,test
9066,6817955,test
9067,6415042,control
9068,6786810,test
9069,407061,test
9070,5822562,test
9071,3532717,control
9072,4172387,test
9073,1337561,control
9074,2480762,test
9075,9779270,control
9076,8515977,test
9077,4729376,control
9078,9272724,test
9079,7515310,test
9080,2599050,test
9081,3364339,test
9082,6067117,test
9083,7913074,control
9084,5301061,control
9085,7942902,test
9086,6135379,control
9087,3936639,control
9088,6216134,control
9089,7843988,test
9090,5721058,control
9091,5794145,control
9092,2915540,control
9093,5444141,test
9094,8920170,test
9095,5986644,test
9096,6615896,control
9097,4201118,control
9098,8054343,control
9099,7260973,test
9100,9527588,control
9101,6474161,test
9102,1598429,test
9103,627979,test
9104,8295789,control
9105,7832458,test
9106,326039,control
9107,7384928,control
9108,301969,test
9109,6258296,test
9110,5600477,test
9111,5184648,test
9112,2035958,test
9113,7208214,test
9114,4650313,test
9115,9566456,control
9116,628058,test
9117,2095088,test
9118,7954237,control
9119,9899904,control
9120,5288196,control
9121,8151029,control
9122,9813126,test
9123,5538179,test
9124,9740348,test
9125,5456763,control
9126,1575136,test
9127,2491574,test
9128,4279133,test
9129,6421571,test
9130,3464836,test
9131,7254723,control
9132,3242632,test
9133,5705811,test
9134,1834595,test
9135,3606181,test
9136,1114136,test
9137,732198,control
9138,4075614,test
9139,4246602,test
9140,3302766,control
9141,3853565,control
9142,5023867,control
9143,1533956,control
9144,7551383,control
9145,8556380,test
9146,6850987,test
9147,4117219,control
9148,3525015,control
9149,7447069,control
9150,9424931,control
9151,6389358,test
9152,2065107,test
9153,2593516,control
9154,5258772,test
9155,7890472,test
9156,7369472,control
9157,554955,test
9158,8725305,control
9159,880535,test
9160,9889515,test
9161,2573760,test
9162,1004503,control
9163,79452,test
9164,3016443,control
9165,839800,control
9166,1277444,test
9167,4373883,test
9168,301330,control
9169,4784864,test
9170,7634963,control
9171,63001,control
9172,1755878,test
9173,1520088,control
9174,1894189,control
9175,6096961,test
9176,7130222,test
9177,9447860,test
9178,7364275,test
9179,7654385,control
9180,3446682,test
9181,8442020,control
9182,5979823,control
9183,69598,control
9184,2910062,test
9185,2109282,test
9186,8704638,test
9187,2528961,test
9188,3938135,test
9189,5221707,control
9190,3497494,control
9191,3972782,test
9192,5579672,test
9193,1895911,test
9194,1480544,test
9195,9585944,test
9196,6926403,test
9197,5321525,test
9198,3222523,control
9199,1975414,control
9200,6215467,test
9201,6123722,test
9202,9180317,test
9203,239685,control
9204,7232861,control
9205,9691121,test
9206,2314002,test
9207,3755271,control
9208,426432,control
9209,1914434,control
9210,673653,control
9211,1011046,control
9212,761072,test
9213,7135656,test
9214,3416345,test
9215,3321469,test
9216,7412471,control
9217,1054786,test
9218,7997924,control
9219,9727462,test
9220,403509,test
9221,4303984,test
9222,8197235,control
9223,8836494,test
9224,6326298,control
9225,4865240,control
9226,6059924,control
9227,3123350,control
9228,4319563,control
9229,7472061,control
9230,3825239,test
9231,2599060,test
9232,6960194,test
9233,80479,test
9234,7595271,test
9235,7521207,test
9236,6365333,test
9237,9128096,test
9238,6236247,test
9239,9452903,test
9240,9724892,control
9241,8982875,control
9242,1173301,test
9243,7588378,test
9244,2882702,control
9245,442320,control
9246,3783402,control
9247,7369784,test
9248,8656278,test
9249,5916826,test
9250,2939579,control
9251,3661362,control
9252,1858427,control
9253,397852,test
9254,9341828,test
9255,9427078,test
9256,4865819,test
9257,3846206,test
9258,1205921,control
9259,6498093,control
9260,26036,test
9261,8609961,test
9262,8950337,test
9263,2798785,test
9264,5598906,test
9265,3465027,control
9266,3008621,control
9267,9057852,test
9268,9885706,test
9269,6972497,test
9270,9439910,test
9271,368005,control
9272,3831213,control
9273,1097069,control
9274,4604290,control
9275,9955191,test
9276,8650703,control
9277,6793284,test
9278,2733370,test
9279,4581224,control
9280,9388615,test
9281,1015227,test
9282,7193849,control
9283,7337400,control
9284,5174934,test
9285,8682039,test
9286,843228,control
9287,3213480,control
9288,3137760,test
9289,7733914,test
9290,714316,test
9291,3119190,control
9292,1391482,control
9293,1816807,test
9294,4166548,control
9295,3730759,control
9296,6674314,control
9297,416757,control
9298,6413276,test
9299,8254556,test
9300,1274145,control
9301,5135533,control
9302,1388161,test
9303,3568399,test
9304,5792734,test
9305,9953656,test
9306,6364554,control
9307,5701502,control
9308,9093228,control
9309,7025660,control
9310,1971289,test
9311,3589087,test
9312,2668250,test
9313,7974547,test
9314,6112384,test
9315,1589879,control
9316,5563344,control
9317,5996241,control
9318,6211960,test
9319,8764276,control
9320,5839221,test
9321,1738363,test
9322,8636244,control
9323,3401430,control
9324,4505093,control
9325,9653889,test
9326,1501011,test
9327,4540897,test
9328,4462513,test
9329,509310,control
9330,2165019,test
9331,9462600,test
9332,4392742,test
9333,6248019,control
9334,1810988,test
9335,7344402,test
9336,1695876,control
9337,8080099,test
9338,7759102,control
9339,8773892,test
9340,1935144,test
9341,8686115,control
9342,7631517,test
9343,3912353,control
9344,9882366,test
9345,2896701,test
9346,5332484,control
9347,9622642,test
9348,1297355,test
9349,8884286,test
9350,478932,test
9351,81816,control
9352,9965526,control
9353,848570,control
9354,4192635,test
9355,3211558,control
9356,5797088,control
9357,3022679,test
9358,9331887,test
9359,5534302,control
9360,9924809,test
9361,126524,test
9362,5407531,control
9363,2650986,control
9364,1314260,test
9365,1553394,test
9366,3844895,test
9367,7788039,test
9368,2017693,test
9369,6479623,test
9370,9404688,control
9371,668594,control
9372,6195074,test
9373,1737739,test
9374,2767171,test
9375,3367491,test
9376,4491505,control
9377,9258598,control
9378,2799585,test
9379,9034757,control
9380,2593346,test
9381,111162,test
9382,4132450,test
9383,8505031,test
9384,3357159,control
9385,497732,test
9386,5178522,test
9387,318888,test
9388,7765134,control
9389,9225676,test
9390,5331675,test
9391,4565434,test
9392,9669628,test
9393,7069115,control
9394,8729882,control
9395,4877963,control
9396,6745785,test
9397,7049711,control
9398,6858296,test
9399,2429572,control
9400,4318876,test
9401,5091556,test
9402,1100138,control
9403,2193220,test
9404,1537875,control
9405,9967723,control
9406,2353442,test
9407,4726261,test
9408,351038,test
9409,9512785,control
9410,7080159,control
9411,1989042,test
9412,4235118,control
9413,1846712,control
9414,4581609,control
9415,4076076,control
9416,109465,control
9417,1760254,test
9418,9901800,control
9419,2607491,test
9420,5634074,control
9421,2337547,test
9422,9564786,control
9423,7911948,test
9424,117320,control
9425,6429217,test
9426,6200721,test
9427,1611504,test
9428,5756352,test
9429,5016759,test
9430,9238418,control
9431,1109289,control
9432,3384638,control
9433,8868868,test
9434,8993516,test
9435,5684766,control
9436,6108230,test
9437,5713256,test
9438,1552160,test
9439,5240579,test
9440,4072973,test
9441,3915245,test
9442,5463895,control
9443,3413416,control
9444,178214,test
9445,5118452,control
9446,2881420,control
9447,9169891,test
9448,9891646,test
9449,882985,test
9450,7200691,control
9451,7239256,control
9452,5568938,test
9453,7021213,test
9454,8305701,control
9455,7237407,control
9456,6033679,control
9457,5550349,control
9458,8061105,test
9459,5566841,test
9460,3425254,control
9461,7853438,control
9462,5780442,test
9463,237072,test
9464,1617872,control
9465,1097270,control
9466,5546508,control
9467,2271732,control
9468,9075393,control
9469,8700093,test
9470,5753974,control
9471,7546798,control
9472,331166,test
9473,6774498,control
9474,16679,control
9475,8189543,test
9476,9213837,control
9477,5312309,control
9478,7694274,control
9479,2231989,control
9480,1260511,test
9481,2989314,test
9482,3290852,test
9483,8260569,control
9484,752321,test
9485,1365430,test
9486,1827753,test
9487,3040199,test
9488,5801163,control
9489,8794261,control
9490,5293378,test
9491,9107346,test
9492,1936338,test
9493,3666894,control
9494,8197609,control
9495,7999619,control
9496,3053639,control
9497,7464456,test
9498,7870793,test
9499,3449699,control
9500,577537,control
9501,9253216,test
9502,7069417,control
9503,4222945,control
9504,4016272,control
9505,4084703,test
9506,511528,test
9507,8420487,control
9508,2605871,test
9509,2746886,control
9510,3147251,control
9511,3390482,test
9512,2659991,control
9513,8787074,test
9514,8588400,test
9515,5981882,control
9516,9660484,test
9517,3790117,test
9518,2790108,test
9519,2950065,control
9520,3418802,control
9521,4910104,control
9522,534419,control
9523,819230,control
9524,7387490,test
9525,1954046,test
9526,5529630,control
9527,7219944,control
9528,3387119,test
9529,49450,control
9530,1570423,control
9531,2162184,control
9532,1961042,control
9533,7198598,control
9534,599231,test
9535,8754918,control
9536,9935561,test
9537,6250055,test
9538,1206120,test
9539,8792548,test
9540,4330881,test
9541,5006999,control
9542,7204933,control
9543,1264091,test
9544,218777,test
9545,2769178,control
9546,5197627,test
9547,5352431,test
9548,7938926,test
9549,6958917,control
9550,541395,test
9551,1265496,test
9552,9644231,test
9553,4796535,control
9554,1825203,control
9555,1118542,control
9556,317857,test
9557,4736745,test
9558,6718948,test
9559,6004340,test
9560,1146418,test
9561,9217864,test
9562,6805096,test
9563,1181373,test
9564,588058,control
9565,7188669,test
9566,3828351,control
9567,8398431,control
9568,1438559,control
9569,5488689,test
9570,3891924,test
9571,5327184,control
9572,7019194,test
9573,4700175,control
9574,2644182,test
9575,614896,control
9576,5684814,control
9577,8042987,test
9578,1238090,control
9579,6538963,control
9580,1283432,test
9581,3326527,control
9582,9189287,control
9583,8964020,control
9584,8094131,test
9585,5329888,control
9586,463414,test
9587,146579,test
9588,5694090,test
9589,1330615,test
9590,7818040,test
9591,8493081,test
9592,5771832,control
9593,483041,control
9594,9861494,control
9595,5834233,test
9596,4999319,test
9597,1124939,control
9598,2400777,test
9599,1444903,test
9600,536431,test
9601,5283422,test
9602,6874208,test
9603,3529156,test
9604,9364875,control
9605,3941175,test
9606,6074917,control
9607,40969,test
9608,7652151,test
9609,657800,test
9610,1136755,test
9611,5981243,test
9612,7986968,control
9613,3404111,control
9614,463023,test
9615,2828273,control
9616,5781864,test
9617,5008718,control
9618,2001821,control
9619,930596,test
9620,9313352,control
9621,9498438,test
9622,3133671,control
9623,9920041,test
9624,4999362,test
9625,7638634,control
9626,2071011,control
9627,4800243,test
9628,3775738,control
9629,5912421,control
9630,8969191,test
9631,1880916,control
9632,6701380,test
9633,1340865,test
9634,5493998,test
9635,4579542,control
9636,2159664,control
9637,5400643,control
9638,644933,test
9639,1004456,test
9640,2785509,test
9641,1548646,test
9642,2328167,test
9643,6535193,control
9644,6765289,control
9645,8943789,control
9646,2854823,test
9647,9932159,control
9648,5334656,control
9649,9470581,control
9650,8055860,control
9651,3934950,control
9652,8632606,test
9653,1618071,control
9654,6625648,control
9655,4674788,control
9656,4855296,control
9657,416116,control
9658,8535461,control
9659,2138761,test
9660,6375571,control
9661,4314775,control
9662,6334070,control
9663,6163617,control
9664,8391009,test
9665,3541608,control
9666,9331888,control
9667,2976279,control
9668,6620678,test
9669,1068441,test
9670,5448626,control
9671,4100887,control
9672,9383626,test
9673,6305171,test
9674,4293449,test
9675,4888229,control
9676,2810067,control
9677,9916722,test
9678,2055063,control
9679,9582750,test
9680,7437867,control
9681,8247191,test
9682,2715696,control
9683,3798326,test
9684,1350603,test
9685,7348583,control
9686,3863719,control
9687,2449889,test
9688,6437808,control
9689,2556887,control
9690,1008151,control
9691,2911997,test
9692,3110566,test
9693,9404298,control
9694,9441391,control
9695,8735184,control
9696,3854733,test
9697,7686465,control
9698,326512,test
9699,9490292,control
9700,9231200,test
9701,406992,control
9702,5105053,control
9703,8439870,test
9704,238091,test
9705,3025280,control
9706,6984006,test
9707,8480558,test
9708,4614059,control
9709,2529685,control
9710,2081195,test
9711,9435892,test
9712,6032386,test
9713,3645474,test
9714,9489571,control
9715,1318472,control
9716,4276759,test
9717,9302194,control
9718,2024752,test
9719,9179508,test
9720,8296872,test
9721,9151290,control
9722,7188709,test
9723,5880181,control
9724,5998271,test
9725,8635937,test
9726,6457116,test
9727,6264028,test
9728,2950516,test
9729,6905148,test
9730,2785030,test
9731,8388282,test
9732,1218796,control
9733,1445998,test
9734,4597538,test
9735,253049,test
9736,9567943,control
9737,6687422,control
9738,6837612,test
9739,5042813,test
9740,5381735,test
9741,6923539,control
9742,9312565,control
9743,4221156,test
9744,4826866,test
9745,7064342,test
9746,9335666,control
9747,4338941,control
9748,2844117,test
9749,5059558,test
9750,5280789,test
9751,1292757,test
9752,1964866,test
9753,6478662,test
9754,7447954,test
9755,3816965,test
9756,8519513,test
9757,3487046,test
9758,4811136,test
9759,1389625,control
9760,2335093,test
9761,1753735,test
9762,7387446,test
9763,5435149,test
9764,3790249,control
9765,7147586,test
9766,2048937,test
9767,6633180,test
9768,7890218,test
9769,8156691,control
9770,7351053,control
9771,7913155,test
9772,2666629,test
9773,3739799,test
9774,4188605,test
9775,3227559,control
9776,7043532,control
9777,7619304,test
9778,4015553,test
9779,9327099,test
9780,2240256,test
9781,2302372,test
9782,6394297,control
9783,5587603,control
9784,3736874,test
9785,1437008,control
9786,9064536,test
9787,8888550,control
9788,2596526,test
9789,8304008,control
9790,6111966,control
9791,3789788,control
9792,7803254,control
9793,7968592,test
9794,5042117,test
9795,9174019,test
9796,6003283,control
9797,2858504,test
9798,2765161,control
9799,9285954,control
9800,8573578,control
9801,1123726,test
9802,6091933,test
9803,7371217,control
9804,5171509,test
9805,2128031,test
9806,3487058,control
9807,5206243,test
9808,9842699,test
9809,2276485,control
9810,3639133,control
9811,1834244,test
9812,4214485,test
9813,2603992,control
9814,9663759,test
9815,5226917,test
9816,567717,control
9817,6879916,control
9818,5819450,test
9819,4098282,control
9820,7735750,control
9821,2575477,test
9822,6300261,control
9823,5606519,control
9824,3973908,control
9825,5652807,control
9826,6963245,control
9827,8354242,control
9828,1037427,test
